Make it json ready  so that Cursor can process in a single chat window
OBJECTID	ID_0	ISO	NAME_0	ID_1	NAME_1	ID_2	NAME_2	ID_3	NAME_3	CCN_3	CCA_3	TYPE_3	ENGTYPE_3	NL_NAME_3	VARNAME_3	ORIG_FID	Latitude_N	Longitude_E 
1482	105	IND	India	26	Odisha	421	Bhadrak	1482	Bhadrak	0	 	Taluk	Taluk	 	 	1481	20.99433474	86.44390488
1483	105	IND	India	26	Odisha	422	Cuttack	1483	Athagarh	0	 	Taluk	Taluk	 	 	1482	20.4225085	85.35188293
1484	105	IND	India	26	Odisha	422	Cuttack	1484	Banki	0	 	Taluk	Taluk	 	 	1483	20.3580781	85.54542451
1485	105	IND	India	26	Odisha	422	Cuttack	1485	Cuttack	0	 	Taluk	Taluk	 	 	1484	20.430268	86.02457418
1486	105	IND	India	26	Odisha	423	Debagarh	1486	Deogarh	0	 	Taluk	Taluk	 	 	1485	21.46233684	84.79732711
1487	105	IND	India	26	Odisha	424	Dhenkanal	1487	Dhenkanal	0	 	Taluk	Taluk	 	 	1486	20.70169129	85.65134748
1488	105	IND	India	26	Odisha	424	Dhenkanal	1488	Hindola	0	 	Taluk	Taluk	 	 	1487	20.6424993	85.29572266
1489	105	IND	India	26	Odisha	424	Dhenkanal	1489	Kamakhyanagar	0	 	Taluk	Taluk	 	 	1488	20.96533059	85.50746622
1490	105	IND	India	26	Odisha	425	Gajapati	1490	Paralakhemundi	0	 	Taluk	Taluk	 	 	1489	19.16509143	84.15327987
1491	105	IND	India	26	Odisha	426	Ganjam	1491	Brahmapur	0	 	Taluk	Taluk	 	 	1490	19.21728811	84.60517935
1492	105	IND	India	26	Odisha	426	Ganjam	1492	Chatrapur	0	 	Taluk	Taluk	 	 	1491	19.56901825	84.92951401
1493	105	IND	India	26	Odisha	426	Ganjam	1493	n.a. ( 1460)	0	 	Taluk	Taluk	 	 	1492	19.79534865	84.55538193
1494	105	IND	India	26	Odisha	427	Jagatsinghapur	1494	Jagatsinghpur	0	 	Taluk	Taluk	 	 	1493	20.21782504	86.32995739
1495	105	IND	India	26	Odisha	428	Jajapur	1495	Jajapur	0	 	Taluk	Taluk	 	 	1494	20.84969487	86.1466819
1496	105	IND	India	26	Odisha	429	Jharsuguda	1496	Jharsuguda	0	 	Taluk	Taluk	 	 	1495	21.88574026	84.144804
1497	105	IND	India	26	Odisha	430	Kalahandi	1497	Bhawanipatna	0	 	Taluk	Taluk	 	 	1496	19.91676923	83.26230603
1498	105	IND	India	26	Odisha	430	Kalahandi	1498	Dharamgarh	0	 	Taluk	Taluk	 	 	1497	19.76341076	82.81371309
1499	105	IND	India	26	Odisha	431	Kandhamal	1499	Ghumsur	0	 	Taluk	Taluk	 	Baligurha	1498	20.00839093	84.01091312
1500	105	IND	India	26	Odisha	431	Kandhamal	1500	Phulbani	0	 	Taluk	Taluk	 	Khondmals	1499	20.44701808	84.12306671
1501	105	IND	India	26	Odisha	432	Kendrapara	1501	Kendraparha	0	 	Taluk	Taluk	 	 	1500	20.53305259	86.58092376
1502	105	IND	India	26	Odisha	433	Kendujhar	1502	Anandapur	0	 	Taluk	Taluk	 	 	1501	21.30054328	85.9444294
1503	105	IND	India	26	Odisha	433	Kendujhar	1503	Champua	0	 	Taluk	Taluk	 	 	1502	21.94610202	85.51407839
1504	105	IND	India	26	Odisha	433	Kendujhar	1504	Kendujhar	0	 	Taluk	Taluk	 	 	1503	21.49186832	85.62350538
1505	105	IND	India	26	Odisha	434	Khordha	1505	Bhubaneshwar	0	 	Taluk	Taluk	 	 	1504	20.2320913	85.80793979
1506	105	IND	India	26	Odisha	434	Khordha	1506	Khordha	0	 	Taluk	Taluk	 	 	1505	20.08338578	85.47539711
1507	105	IND	India	26	Odisha	435	Koraput	1507	Jaypur	0	 	Taluk	Taluk	 	 	1506	18.9177663	82.41180975
1508	105	IND	India	26	Odisha	435	Koraput	1508	Koraput	0	 	Taluk	Taluk	 	 	1507	18.74744884	82.88376822
1509	105	IND	India	26	Odisha	436	Malkangiri	1509	Malakanagiri	0	 	Taluk	Taluk	 	 	1508	18.25050073	81.94802601
1510	105	IND	India	26	Odisha	437	Mayurbhanj	1510	Baripada	0	 	Taluk	Taluk	 	 	1509	21.95784186	86.70272827
1511	105	IND	India	26	Odisha	437	Mayurbhanj	1511	Panchpir	0	 	Taluk	Taluk	 	 	1510	21.76146274	86.11397663
1512	105	IND	India	26	Odisha	437	Mayurbhanj	1512	Rai	0	 	Taluk	Taluk	 	Bamanghati	1511	22.25954195	86.18473452
1513	105	IND	India	26	Odisha	437	Mayurbhanj	1513	Udala	0	 	Taluk	Taluk	 	Kaptipada	1512	21.56174474	86.48833244
1514	105	IND	India	26	Odisha	438	Nabarangapur	1514	Nabarangapur	0	 	Taluk	Taluk	 	 	1513	19.58251006	82.3299581
1515	105	IND	India	26	Odisha	439	Nayagarh	1515	Nayagarh	0	 	Taluk	Taluk	 	 	1514	20.20619409	84.9929144
1516	105	IND	India	26	Odisha	440	Nuapada	1516	Nuaparha	0	 	Taluk	Taluk	 	 	1515	20.46148854	82.57086358
1517	105	IND	India	26	Odisha	441	Puri	1517	n.a. ( 1507)	0	 	Taluk	Taluk	 	 	1516	19.68916142	85.3400994
1518	105	IND	India	26	Odisha	441	Puri	1518	Puri	0	 	Taluk	Taluk	 	 	1517	19.94632793	85.86117684
1519	105	IND	India	26	Odisha	442	Rayagada	1519	Gunupur	0	 	Taluk	Taluk	 	 	1518	19.42323904	83.70565746
1520	105	IND	India	26	Odisha	442	Rayagada	1520	Rayagarha	0	 	Taluk	Taluk	 	 	1519	19.2688718	83.25448922
1521	105	IND	India	26	Odisha	443	Sambalpur	1521	Kuchinda	0	 	Taluk	Taluk	 	 	1520	21.72445542	84.38487283
1522	105	IND	India	26	Odisha	443	Sambalpur	1522	Redhakhol	0	 	Taluk	Taluk	 	 	1521	21.16163773	84.38012554
1523	105	IND	India	26	Odisha	443	Sambalpur	1523	Sambalpur	0	 	Taluk	Taluk	 	 	1522	21.44788164	84.0539814
1524	105	IND	India	26	Odisha	444	Subarnapur	1524	Sonapur	0	 	Taluk	Taluk	 	 	1523	20.92698502	83.81780262
1525	105	IND	India	26	Odisha	445	Sundargarh	1525	Banei	0	 	Taluk	Taluk	 	 	1524	21.86728195	84.92693431
1526	105	IND	India	26	Odisha	445	Sundargarh	1526	Panposh	0	 	Taluk	Taluk	 	 	1525	22.27587139	84.82844691
1527	105	IND	India	26	Odisha	445	Sundargarh	1527	Sundargarh	0	 	Taluk	Taluk	 	 	1526	22.14613233	84.06493334
1528	105	IND	India	27	Puducherry	446	Karaikal	1528	Karaikal	0	 	Taluk	Taluk	 	Karaikkal|Karikal	1527	10.91352074	79.79651247
1529	105	IND	India	27	Puducherry	447	Mahe	1529	Mahe	0	 	Taluk	Taluk	 	 	1528	12.07424172	75.28613228
1530	105	IND	India	27	Puducherry	448	Puducherry	1530	Puducherry	0	 	Taluk	Taluk	 	Pondicherry|Puduchcheri|Pondich̩ry	1529	11.87877053	79.73999023
1531	105	IND	India	27	Puducherry	449	Yanam	1531	Yanam	0	 	Taluk	Taluk	 	Yanaon	1530	16.7075865	82.23873138
1532	105	IND	India	28	Punjab	450	Amritsar	1532	Ajnala	0	 	Taluk	Taluk	 	 	1531	31.78263029	74.72441294
1533	105	IND	India	28	Punjab	450	Amritsar	1533	Baba Bakala	0	 	Taluk	Taluk	 	Amritsar	1532	31.6400689	75.03266247
1534	105	IND	India	28	Punjab	451	Barnala	1534	Barnala	0	 	Taluk	Taluk	 	 	1533	30.39922726	75.49325992
1535	105	IND	India	28	Punjab	452	Bathinda	1535	Bathinda	0	 	Taluk	Taluk	 	 	1534	30.25073474	74.9495308
1536	105	IND	India	28	Punjab	452	Bathinda	1536	Rampura Phul	0	 	Taluk	Taluk	 	 	1535	30.33697201	75.2062408
1537	105	IND	India	28	Punjab	452	Bathinda	1537	Talwandi Sabo	0	 	Taluk	Taluk	 	 	1536	30.01950264	74.98327337
1538	105	IND	India	28	Punjab	453	Faridkot	1538	Faridkot	0	 	Taluk	Taluk	 	 	1537	30.61109605	74.76789178
1539	105	IND	India	28	Punjab	454	Fatehgarh Sahib	1539	Sirhind	0	 	Taluk	Taluk	 	 	1538	30.63563898	76.34949283
1540	105	IND	India	28	Punjab	455	Fazilka	1540	Abohar	0	 	Taluk	Taluk	 	 	1539	30.08938842	74.16145959
1541	105	IND	India	28	Punjab	455	Fazilka	1541	Fazilka	0	 	Taluk	Taluk	 	 	1540	30.41867339	74.1334859
1542	105	IND	India	28	Punjab	456	Firozpur	1542	Firozpur	0	 	Taluk	Taluk	 	 	1541	30.71640572	74.37398529
1543	105	IND	India	28	Punjab	456	Firozpur	1543	Zira	0	 	Taluk	Taluk	 	 	1542	31.02832285	74.93395926
1544	105	IND	India	28	Punjab	457	Gurdaspur	1544	Batala	0	 	Taluk	Taluk	 	 	1543	31.9231154	75.03973007
1545	105	IND	India	28	Punjab	457	Gurdaspur	1545	Gurdaspur	0	 	Taluk	Taluk	 	 	1544	31.99229097	75.36058661
1546	105	IND	India	28	Punjab	458	Hoshiarpur	1546	Dasua	0	 	Taluk	Taluk	 	 	1545	31.85555392	75.67650797
1547	105	IND	India	28	Punjab	458	Hoshiarpur	1547	Garhshankar	0	 	Taluk	Taluk	 	 	1546	31.31472165	76.07990739
1548	105	IND	India	28	Punjab	458	Hoshiarpur	1548	Hoshiarpur	0	 	Taluk	Taluk	 	 	1547	31.59870514	75.86274067
1549	105	IND	India	28	Punjab	459	Jalandhar	1549	Jalandhar	0	 	Taluk	Taluk	 	 	1548	31.39971378	75.60253349
1550	105	IND	India	28	Punjab	459	Jalandhar	1550	Nakodar	0	 	Taluk	Taluk	 	 	1549	31.11375575	75.36750666
1551	105	IND	India	28	Punjab	459	Jalandhar	1551	Phillaur	0	 	Taluk	Taluk	 	 	1550	31.08753743	75.71181669
1552	105	IND	India	28	Punjab	460	Kapurthala	1552	Kapurthala	0	 	Taluk	Taluk	 	 	1551	31.43524446	75.37663908
1553	105	IND	India	28	Punjab	460	Kapurthala	1553	Phagwara	0	 	Taluk	Taluk	 	 	1552	31.27465862	75.76418996
1554	105	IND	India	28	Punjab	460	Kapurthala	1554	Sultanpur Lodhi	0	 	Taluk	Taluk	 	 	1553	31.241191	75.16215624
1555	105	IND	India	28	Punjab	461	Ludhiana	1555	Jagraon	0	 	Taluk	Taluk	 	 	1554	30.79149869	75.50898781
1556	105	IND	India	28	Punjab	461	Ludhiana	1556	Khanna	0	 	Taluk	Taluk	 	 	1555	30.66976866	76.07479858
1557	105	IND	India	28	Punjab	461	Ludhiana	1557	Ludhiana	0	 	Taluk	Taluk	 	 	1556	30.83691029	75.85757343
1558	105	IND	India	28	Punjab	461	Ludhiana	1558	Samrala	0	 	Taluk	Taluk	 	 	1557	30.87451237	76.19057897
1559	105	IND	India	28	Punjab	462	Mansa	1559	Mansa	0	 	Taluk	Taluk	 	 	1558	29.99528064	75.46183777
1560	105	IND	India	28	Punjab	463	Moga	1560	Moga	0	 	Taluk	Taluk	 	 	1559	30.76706398	75.15800307
1561	105	IND	India	28	Punjab	464	Muktsar	1561	Muktsar	0	 	Taluk	Taluk	 	 	1560	30.29464598	74.53061872
1562	105	IND	India	28	Punjab	465	Pathankot	1562	Pathankot	0	 	Taluk	Taluk	 	 	1561	32.30267932	75.61441493
1563	105	IND	India	28	Punjab	466	Patiala	1563	n.a. ( 155)	0	 	Taluk	Taluk	 	 	1562	30.10943799	76.59951563
1564	105	IND	India	28	Punjab	466	Patiala	1564	Nabha	0	 	Taluk	Taluk	 	 	1563	30.42942993	76.16598034
1565	105	IND	India	28	Punjab	466	Patiala	1565	Patiala	0	 	Taluk	Taluk	 	 	1564	30.26401231	76.4109412
1566	105	IND	India	28	Punjab	466	Patiala	1566	Rajpura	0	 	Taluk	Taluk	 	 	1565	30.46307752	76.62199732
1567	105	IND	India	28	Punjab	466	Patiala	1567	Samana	0	 	Taluk	Taluk	 	 	1566	30.04082477	76.12939625
1568	105	IND	India	28	Punjab	467	Rupnagar	1568	Anandpur Sahib	0	 	Taluk	Taluk	 	 	1567	31.21376147	76.44545178
1569	105	IND	India	28	Punjab	467	Rupnagar	1569	Rupnagar	0	 	Taluk	Taluk	 	 	1568	30.92722108	76.49725287
1570	105	IND	India	28	Punjab	468	Sahibzada Ajit Singh Nagar	1570	Kharar	0	 	Taluk	Taluk	 	 	1569	30.77540262	76.58857346
1571	105	IND	India	28	Punjab	468	Sahibzada Ajit Singh Nagar	1571	Rajpura	0	 	Taluk	Taluk	 	 	1570	30.53414708	76.83284353
1572	105	IND	India	28	Punjab	469	Sangrur	1572	Maler Kotla	0	 	Taluk	Taluk	 	 	1571	30.47679018	75.83672562
1573	105	IND	India	28	Punjab	469	Sangrur	1573	Sangrur	0	 	Taluk	Taluk	 	 	1572	30.25100002	75.86980438
1574	105	IND	India	28	Punjab	469	Sangrur	1574	Sunam	0	 	Taluk	Taluk	 	 	1573	29.96905875	75.87746134
1575	105	IND	India	28	Punjab	470	Shahid Bhagat Singh Nagar	1575	Balachaur	0	 	Taluk	Taluk	 	 	1574	31.09362297	76.32236908
1576	105	IND	India	28	Punjab	470	Shahid Bhagat Singh Nagar	1576	Nawashahr	0	 	Taluk	Taluk	 	 	1575	31.12334877	76.02409595
1577	105	IND	India	28	Punjab	471	Tarn Taran	1577	Patti	0	 	Taluk	Taluk	 	 	1576	31.24423455	74.70040107
1578	105	IND	India	28	Punjab	471	Tarn Taran	1578	Tarn Taran	0	 	Taluk	Taluk	 	 	1577	31.40393353	74.93693074
1579	105	IND	India	29	Rajasthan	472	Ajmer	1579	Ajmer	0	 	Taluk	Taluk	 	 	1578	26.36268162	74.50760269
1580	105	IND	India	29	Rajasthan	472	Ajmer	1580	Beawar	0	 	Taluk	Taluk	 	 	1579	26.08029599	74.41054916
1581	105	IND	India	29	Rajasthan	472	Ajmer	1581	Kekri	0	 	Taluk	Taluk	 	 	1580	25.86645048	75.17939758
1582	105	IND	India	29	Rajasthan	472	Ajmer	1582	Kishangarh	0	 	Taluk	Taluk	 	 	1581	26.60847727	74.93396821
1583	105	IND	India	29	Rajasthan	472	Ajmer	1583	n.a. ( 566)	0	 	Taluk	Taluk	 	 	1582	26.01766871	74.78977177
1584	105	IND	India	29	Rajasthan	472	Ajmer	1584	n.a. ( 617)	0	 	Taluk	Taluk	 	 	1583	25.76677199	73.98644431
1585	105	IND	India	29	Rajasthan	472	Ajmer	1585	Nasirabad	0	 	Taluk	Taluk	 	 	1584	26.35773059	74.77357901
1586	105	IND	India	29	Rajasthan	472	Ajmer	1586	Sarwar	0	 	Taluk	Taluk	 	 	1585	26.09585698	75.0224697
1587	105	IND	India	29	Rajasthan	473	Alwar	1587	Alwar	0	 	Taluk	Taluk	 	 	1586	27.51458428	76.5959887
1588	105	IND	India	29	Rajasthan	473	Alwar	1588	Bahror	0	 	Taluk	Taluk	 	 	1587	27.92022777	76.3261795
1589	105	IND	India	29	Rajasthan	473	Alwar	1589	Bansur	0	 	Taluk	Taluk	 	 	1588	27.64616881	76.35010966
1590	105	IND	India	29	Rajasthan	473	Alwar	1590	Kishangarh Bas	0	 	Taluk	Taluk	 	 	1589	27.88651789	76.72008426
1591	105	IND	India	29	Rajasthan	473	Alwar	1591	Lachhmangarh	0	 	Taluk	Taluk	 	 	1590	27.32853312	76.93387566
1592	105	IND	India	29	Rajasthan	473	Alwar	1592	Mandawar	0	 	Taluk	Taluk	 	 	1591	27.86869733	76.51208558
1593	105	IND	India	29	Rajasthan	473	Alwar	1593	Rajgarh	0	 	Taluk	Taluk	 	 	1592	27.22893315	76.51431656
1594	105	IND	India	29	Rajasthan	473	Alwar	1594	Ramgarh	0	 	Taluk	Taluk	 	 	1593	27.60090236	76.87400313
1595	105	IND	India	29	Rajasthan	473	Alwar	1595	Thana Gazi	0	 	Taluk	Taluk	 	 	1594	27.27815837	76.29462684
1596	105	IND	India	29	Rajasthan	473	Alwar	1596	Tijara	0	 	Taluk	Taluk	 	 	1595	28.03433596	76.85460192
1597	105	IND	India	29	Rajasthan	474	Banswara	1597	Banswara	0	 	Taluk	Taluk	 	 	1596	23.51579303	74.52131113
1598	105	IND	India	29	Rajasthan	474	Banswara	1598	Garhi	0	 	Taluk	Taluk	 	 	1597	23.61391867	74.20259316
1599	105	IND	India	29	Rajasthan	474	Banswara	1599	Ghatol	0	 	Taluk	Taluk	 	 	1598	23.82412052	74.36340714
1600	105	IND	India	29	Rajasthan	474	Banswara	1600	Kalinjara	0	 	Taluk	Taluk	 	 	1599	23.21073169	74.47726822
1601	105	IND	India	29	Rajasthan	474	Banswara	1601	n.a. ( 965)	0	 	Taluk	Taluk	 	 	1600	23.37326828	74.12020492
1602	105	IND	India	29	Rajasthan	475	Baran	1602	Atru	0	 	Taluk	Taluk	 	 	1601	24.75710047	76.64209864
1603	105	IND	India	29	Rajasthan	475	Baran	1603	Baran	0	 	Taluk	Taluk	 	 	1602	25.05458515	76.56315999
1604	105	IND	India	29	Rajasthan	475	Baran	1604	Chhabra	0	 	Taluk	Taluk	 	 	1603	24.62118673	76.92588093
1605	105	IND	India	29	Rajasthan	475	Baran	1605	Chhipa Barod	0	 	Taluk	Taluk	 	 	1604	24.54368937	76.67783209
1606	105	IND	India	29	Rajasthan	475	Baran	1606	Kishanganj	0	 	Taluk	Taluk	 	 	1605	25.11782671	76.75849911
1607	105	IND	India	29	Rajasthan	475	Baran	1607	Mangrol	0	 	Taluk	Taluk	 	 	1606	25.1504365	76.31113434
1608	105	IND	India	29	Rajasthan	475	Baran	1608	Shahbad	0	 	Taluk	Taluk	 	 	1607	25.21186412	77.14095171
1609	105	IND	India	29	Rajasthan	476	Barmer	1609	Barmer	0	 	Taluk	Taluk	 	 	1608	25.79882115	71.42080688
1610	105	IND	India	29	Rajasthan	476	Barmer	1610	Chauhtan	0	 	Taluk	Taluk	 	 	1609	25.25073806	71.13792226
1611	105	IND	India	29	Rajasthan	476	Barmer	1611	Gurha Malini	0	 	Taluk	Taluk	 	 	1610	25.45549561	71.74481607
1612	105	IND	India	29	Rajasthan	476	Barmer	1612	Pachpadra	0	 	Taluk	Taluk	 	 	1611	25.96755326	72.32361121
1613	105	IND	India	29	Rajasthan	476	Barmer	1613	Shiv	0	 	Taluk	Taluk	 	 	1612	25.92341923	70.52480888
1614	105	IND	India	29	Rajasthan	476	Barmer	1614	Siwana	0	 	Taluk	Taluk	 	 	1613	25.63618452	72.4644645
1615	105	IND	India	29	Rajasthan	477	Bharatpur	1615	Bayana	0	 	Taluk	Taluk	 	 	1614	26.88911463	77.29330168
1616	105	IND	India	29	Rajasthan	477	Bharatpur	1616	Bharatpur	0	 	Taluk	Taluk	 	 	1615	27.21863439	77.49204286
1617	105	IND	India	29	Rajasthan	477	Bharatpur	1617	Dig	0	 	Taluk	Taluk	 	 	1616	27.44262057	77.29540915
1618	105	IND	India	29	Rajasthan	477	Bharatpur	1618	Kaman	0	 	Taluk	Taluk	 	 	1617	27.65627828	77.15500865
1619	105	IND	India	29	Rajasthan	477	Bharatpur	1619	Kumher	0	 	Taluk	Taluk	 	 	1618	27.309877	77.29617071
1620	105	IND	India	29	Rajasthan	477	Bharatpur	1620	Nadbai	0	 	Taluk	Taluk	 	 	1619	27.17102059	77.25227382
1621	105	IND	India	29	Rajasthan	477	Bharatpur	1621	Nagar	0	 	Taluk	Taluk	 	 	1620	27.43647073	77.13212204
1622	105	IND	India	29	Rajasthan	477	Bharatpur	1622	Rupbas	0	 	Taluk	Taluk	 	 	1621	27.01412546	77.48643556
1623	105	IND	India	29	Rajasthan	477	Bharatpur	1623	Weir	0	 	Taluk	Taluk	 	 	1622	27.04427437	77.10131744
1624	105	IND	India	29	Rajasthan	478	Bhilwara	1624	Asind	0	 	Taluk	Taluk	 	 	1623	25.72083903	74.36032991
1625	105	IND	India	29	Rajasthan	478	Bhilwara	1625	Banera	0	 	Taluk	Taluk	 	 	1624	25.58454436	74.67371625
1626	105	IND	India	29	Rajasthan	478	Bhilwara	1626	Bhilwara	0	 	Taluk	Taluk	 	 	1625	25.30044924	74.61228771
1627	105	IND	India	29	Rajasthan	478	Bhilwara	1627	Gangapur	0	 	Taluk	Taluk	 	 	1626	25.20130448	74.24851934
1628	105	IND	India	29	Rajasthan	478	Bhilwara	1628	Gulabpura	0	 	Taluk	Taluk	 	Hurara	1627	25.81170582	74.58625543
1629	105	IND	India	29	Rajasthan	478	Bhilwara	1629	Jahazpur	0	 	Taluk	Taluk	 	 	1628	25.58424717	75.24827834
1630	105	IND	India	29	Rajasthan	478	Bhilwara	1630	Kotri	0	 	Taluk	Taluk	 	 	1629	25.37055695	74.95295504
1631	105	IND	India	29	Rajasthan	478	Bhilwara	1631	Mandalgarh	0	 	Taluk	Taluk	 	 	1630	25.20246629	75.22732087
1632	105	IND	India	29	Rajasthan	478	Bhilwara	1632	Mandal	0	 	Taluk	Taluk	 	 	1631	25.50344829	74.30126619
1633	105	IND	India	29	Rajasthan	478	Bhilwara	1633	Raipur	0	 	Taluk	Taluk	 	 	1632	25.35457054	74.16588075
1634	105	IND	India	29	Rajasthan	478	Bhilwara	1634	Shahpura	0	 	Taluk	Taluk	 	 	1633	25.69046382	74.90091082
1635	105	IND	India	29	Rajasthan	479	Bikaner	1635	Bikaner	0	 	Taluk	Taluk	 	 	1634	28.54753492	72.58672905
1636	105	IND	India	29	Rajasthan	479	Bikaner	1636	Kolayat	0	 	Taluk	Taluk	 	 	1635	27.90923643	72.55689461
1637	105	IND	India	29	Rajasthan	479	Bikaner	1637	Lunkaransar	0	 	Taluk	Taluk	 	 	1636	28.64666054	73.64331748
1638	105	IND	India	29	Rajasthan	479	Bikaner	1638	Nokha	0	 	Taluk	Taluk	 	 	1637	27.58773615	73.44967949
1639	105	IND	India	29	Rajasthan	480	Bundi	1639	Bundi	0	 	Taluk	Taluk	 	 	1638	25.28086686	75.6540739
1640	105	IND	India	29	Rajasthan	480	Bundi	1640	Hindoli	0	 	Taluk	Taluk	 	 	1639	25.5535176	75.55117352
1641	105	IND	India	29	Rajasthan	480	Bundi	1641	Keshorai Patan	0	 	Taluk	Taluk	 	 	1640	25.44558823	76.05451351
1642	105	IND	India	29	Rajasthan	480	Bundi	1642	Naenwa	0	 	Taluk	Taluk	 	 	1641	25.69252835	75.97207763
1643	105	IND	India	29	Rajasthan	481	Chittaurgarh	1643	Bari Sadri	0	 	Taluk	Taluk	 	 	1642	24.38823949	74.47591174
1644	105	IND	India	29	Rajasthan	481	Chittaurgarh	1644	Begun	0	 	Taluk	Taluk	 	 	1643	25.0109207	74.95324707
1645	105	IND	India	29	Rajasthan	481	Chittaurgarh	1645	Bhadesar	0	 	Taluk	Taluk	 	 	1644	24.62585659	74.51097845
1646	105	IND	India	29	Rajasthan	481	Chittaurgarh	1646	Gangrar	0	 	Taluk	Taluk	 	 	1645	25.03173031	74.65341195
1647	105	IND	India	29	Rajasthan	481	Chittaurgarh	1647	Kapasan	0	 	Taluk	Taluk	 	 	1646	24.83035142	74.26097383
1648	105	IND	India	29	Rajasthan	481	Chittaurgarh	1648	n.a. ( 748)	0	 	Taluk	Taluk	 	 	1647	24.85094652	75.50217295
1649	105	IND	India	29	Rajasthan	481	Chittaurgarh	1649	n.a. ( 793)	0	 	Taluk	Taluk	 	 	1648	24.4680336	74.39051437
1650	105	IND	India	29	Rajasthan	481	Chittaurgarh	1650	Nimbahera	0	 	Taluk	Taluk	 	 	1649	24.57258735	74.6662159
1651	105	IND	India	29	Rajasthan	481	Chittaurgarh	1651	Rashmi	0	 	Taluk	Taluk	 	 	1650	25.04665663	74.40724488
1652	105	IND	India	29	Rajasthan	482	Churu	1652	Churu	0	 	Taluk	Taluk	 	 	1651	28.36979785	74.92349722
1653	105	IND	India	29	Rajasthan	482	Churu	1653	Dungargarh	0	 	Taluk	Taluk	 	 	1652	28.03995549	74.02735014
1654	105	IND	India	29	Rajasthan	482	Churu	1654	Rajgarh	0	 	Taluk	Taluk	 	 	1653	28.64963192	75.38865249
1655	105	IND	India	29	Rajasthan	482	Churu	1655	Ratangarh	0	 	Taluk	Taluk	 	 	1654	28.05985576	74.59244742
1656	105	IND	India	29	Rajasthan	482	Churu	1656	Sardarshahar	0	 	Taluk	Taluk	 	 	1655	28.53890967	74.41249172
1657	105	IND	India	29	Rajasthan	482	Churu	1657	Sujangarh	0	 	Taluk	Taluk	 	 	1656	27.59512171	74.07181931
1658	105	IND	India	29	Rajasthan	482	Churu	1658	Taranagar	0	 	Taluk	Taluk	 	 	1657	28.70746878	74.96566621
1659	105	IND	India	29	Rajasthan	483	Dausa	1659	Baswa	0	 	Taluk	Taluk	 	 	1658	27.02389692	76.63575745
1660	105	IND	India	29	Rajasthan	483	Dausa	1660	Dausa	0	 	Taluk	Taluk	 	 	1659	26.86796921	76.362106
1661	105	IND	India	29	Rajasthan	483	Dausa	1661	Lalsot	0	 	Taluk	Taluk	 	 	1660	26.55631985	76.3087439
1662	105	IND	India	29	Rajasthan	483	Dausa	1662	Mahwah	0	 	Taluk	Taluk	 	 	1661	27.01680201	76.91598103
1663	105	IND	India	29	Rajasthan	483	Dausa	1663	Sakrai	0	 	Taluk	Taluk	 	 	1662	26.87771917	76.63832456
1664	105	IND	India	29	Rajasthan	484	Dhaulpur	1664	Bari	0	 	Taluk	Taluk	 	 	1663	26.59768379	77.67306705
1665	105	IND	India	29	Rajasthan	484	Dhaulpur	1665	Baseri	0	 	Taluk	Taluk	 	 	1664	26.61057829	77.47876739
1666	105	IND	India	29	Rajasthan	484	Dhaulpur	1666	Dhaulpur	0	 	Taluk	Taluk	 	 	1665	26.79925419	77.93481569
1667	105	IND	India	29	Rajasthan	485	Dungarpur	1667	Aspur	0	 	Taluk	Taluk	 	 	1666	23.86000895	74.10974672
1668	105	IND	India	29	Rajasthan	485	Dungarpur	1668	Dungarpur	0	 	Taluk	Taluk	 	 	1667	23.82438312	73.68454474
1669	105	IND	India	29	Rajasthan	485	Dungarpur	1669	Sagwara	0	 	Taluk	Taluk	 	 	1668	23.54176309	73.96919311
1670	105	IND	India	29	Rajasthan	485	Dungarpur	1670	Simalwara	0	 	Taluk	Taluk	 	 	1669	23.60640474	73.77797653
1671	105	IND	India	29	Rajasthan	486	Ganganagar	1671	Anupgarh	0	 	Taluk	Taluk	 	 	1670	29.07576798	73.15806803
1672	105	IND	India	29	Rajasthan	486	Ganganagar	1672	Ganganagar	0	 	Taluk	Taluk	 	 	1671	29.91739183	73.7918396
1673	105	IND	India	29	Rajasthan	486	Ganganagar	1673	Karanpur	0	 	Taluk	Taluk	 	 	1672	29.86278393	73.50444716
1674	105	IND	India	29	Rajasthan	486	Ganganagar	1674	n.a. ( 230)	0	 	Taluk	Taluk	 	 	1673	28.81962969	72.96366119
1675	105	IND	India	29	Rajasthan	486	Ganganagar	1675	Padampur	0	 	Taluk	Taluk	 	 	1674	29.66603729	73.6724181
1676	105	IND	India	29	Rajasthan	486	Ganganagar	1676	Raisinghnagar	0	 	Taluk	Taluk	 	 	1675	29.4325924	73.39385308
1677	105	IND	India	29	Rajasthan	486	Ganganagar	1677	Sadulshahr	0	 	Taluk	Taluk	 	 	1676	29.80545376	74.10916836
1678	105	IND	India	29	Rajasthan	486	Ganganagar	1678	Sri Vijainagar	0	 	Taluk	Taluk	 	 	1677	29.33600222	73.63219261
1679	105	IND	India	29	Rajasthan	486	Ganganagar	1679	Suratgarh	0	 	Taluk	Taluk	 	 	1678	29.23719919	73.85947006
1680	105	IND	India	29	Rajasthan	487	Hanumangarh	1680	Bhadra	0	 	Taluk	Taluk	 	 	1679	29.05818213	75.20687117
